Date,Region,Service_Type,Network_Traffic,Latency (ms),Packet_Loss (%)
28-06-2022,South,Wavelength,105.4469218,124.7162649,0.075978851
29-06-2022,South,Wavelength,77.54790588,81.33229371,0.039366437
30-06-2022,South,Wavelength,78.37278082,91.30249042,0.041345774
01-07-2022,South,Wavelength,84.79866869,75.89377747,0.024443326
02-07-2022,South,Wavelength,70.54246028,104.8527128,0.003932426
03-07-2022,South,Wavelength,81.66149979,120.7959373,0.02318379
04-07-2022,South,Wavelength,80.11966424,75.36745923,0.02833712
05-07-2022,South,Wavelength,95.03904326,113.9196773,0.069657104
06-07-2022,South,Wavelength,92.70766754,64.91155504,0.089509025
07-07-2022,South,Wavelength,67.14769161,87.07155503,0.025087834
08-07-2022,South,Wavelength,60.44868184,90.28692972,0.091240585
09-07-2022,South,Wavelength,59.84596844,92.53753441,0.02271815
10-07-2022,South,Wavelength,55.44006387,59.8973241,0.031303996
11-07-2022,South,Wavelength,73.02027348,105.067503,0.087768023
12-07-2022,South,Wavelength,79.18182976,73.81920814,0.026420422
13-07-2022,South,Wavelength,80.48472029,117.0016875,0.016180777
14-07-2022,South,Wavelength,92.92596683,111.0268809,0.091733117
15-07-2022,South,Wavelength,81.92035246,130.563714,0.061884424
16-07-2022,South,Wavelength,42.42897941,119.9945498,0.051552395
17-07-2022,South,Wavelength,54.04941329,115.6409629,0.076466635
18-07-2022,South,Wavelength,58.82858923,90.86886765,0.006089393
19-07-2022,South,Wavelength,95.48047181,77.74783088,0.007923364
20-07-2022,South,Wavelength,108.2782782,110.7658297,0.034541206
21-07-2022,South,Wavelength,80.51189562,76.70601571,0.044671453
22-07-2022,South,Wavelength,53.7531178,106.3286102,0.000176532
23-07-2022,South,Wavelength,56.21681955,52.12301186,0.080319708
24-07-2022,South,Wavelength,72.76302877,79.91103066,0.018176046
25-07-2022,South,Wavelength,62.9016154,109.2807034,0.038444466
26-07-2022,South,Wavelength,93.10804651,75.6889767,0.062070173
27-07-2022,South,Wavelength,89.03694647,103.528742,0.08261879
28-07-2022,South,Wavelength,71.37854112,83.65422931,0.052982
29-07-2022,South,Wavelength,54.97775787,74.52047493,0.038354038
30-07-2022,South,Wavelength,48.73968921,72.798082,0.07318459
31-07-2022,South,Wavelength,46.77057906,117.2521352,0.045930139
01-08-2022,South,Wavelength,52.9582359,80.16665096,0.094762918
02-08-2022,South,Wavelength,79.82540606,74.75140118,0.07565431
03-08-2022,South,Wavelength,66.46449334,119.7489514,0.039900323
04-08-2022,South,Wavelength,60.82596045,95.70854327,0.044500037
05-08-2022,South,Wavelength,49.58288764,89.83445354,0.081637039
06-08-2022,South,Wavelength,52.34905079,67.08320017,0.041697626
07-08-2022,South,Wavelength,37.18938574,92.5948499,0.068822271
08-08-2022,South,Wavelength,84.4751663,80.4629313,0.042399802
09-08-2022,South,Wavelength,58.41895105,105.8088158,0.071211784
10-08-2022,South,Wavelength,70.01107804,126.5110656,0.041591113
11-08-2022,South,Wavelength,54.53208549,124.2004205,0.027832179
12-08-2022,South,Wavelength,62.00000977,102.4553199,0.024817005
13-08-2022,South,Wavelength,8.514108328,105.1918619,0.031140636
14-08-2022,South,Wavelength,50.77366153,90.6418846,0.010411347
15-08-2022,South,Wavelength,55.97325179,108.5482437,0.0391784
16-08-2022,South,Wavelength,95.01791354,73.69019944,0.033722667
17-08-2022,South,Wavelength,82.70545409,102.4731442,0.005128839
18-08-2022,South,Wavelength,66.27465315,80.29041677,0.024400806
19-08-2022,South,Wavelength,59.14412713,110.8805158,0.013094022
20-08-2022,South,Wavelength,30.66660202,89.19561894,0.051431864
21-08-2022,South,Wavelength,42.61307063,77.92103975,0.068551569
22-08-2022,South,Wavelength,49.67457876,80.18577527,0.06382071
23-08-2022,South,Wavelength,57.40210815,73.8787127,0.077995338
24-08-2022,South,Wavelength,97.67685204,88.69468653,0.012009147
25-08-2022,South,Wavelength,70.99741139,119.5524333,0.099237058
26-08-2022,South,Wavelength,56.55345729,104.9467848,0.011876199
27-08-2022,South,Wavelength,41.69926388,116.9991888,0.099382546
28-08-2022,South,Wavelength,46.59970284,114.1143752,0.012214075
29-08-2022,South,Wavelength,61.51268804,73.83924704,0.060288569
30-08-2022,South,Wavelength,69.14915853,120.3756888,0.077860957
31-08-2022,South,Wavelength,70.29936354,99.54518243,0.085647428
01-09-2022,South,Wavelength,64.09782351,112.1764221,0.049406155
02-09-2022,South,Wavelength,43.48188672,87.13264196,0.042108753
03-09-2022,South,Wavelength,27.94934248,113.0897973,0.067974815
04-09-2022,South,Wavelength,46.55564347,118.4090976,0.026952845
05-09-2022,South,Wavelength,45.19997825,45.72581786,0.08096512
06-09-2022,South,Wavelength,64.50926498,114.6510601,0.043931519
07-09-2022,South,Wavelength,67.34268704,101.5046729,0.066044622
08-09-2022,South,Wavelength,57.73046617,116.7336825,0.066926921
09-09-2022,South,Wavelength,50.34643894,118.5581734,0.083240402
10-09-2022,South,Wavelength,29.0360301,76.8063578,0.072031364
11-09-2022,South,Wavelength,49.81662901,107.136725,0.00446776
12-09-2022,South,Wavelength,49.77137203,95.60629925,0.033580803
13-09-2022,South,Wavelength,74.10548899,94.54585418,0.093556352
14-09-2022,South,Wavelength,76.95717767,111.8567444,0.021823245
15-09-2022,South,Wavelength,61.61809843,96.45629394,0.079802471
16-09-2022,South,Wavelength,51.02187976,94.23392789,0.044665089
17-09-2022,South,Wavelength,31.25521514,122.1584199,0.02037276
18-09-2022,South,Wavelength,33.84536398,78.46015551,0.001821312
19-09-2022,South,Wavelength,62.86818265,109.5077669,0.050105667
20-09-2022,South,Wavelength,93.23726033,106.900199,0.01527082
21-09-2022,South,Wavelength,74.0801836,92.95237895,0.083553848
22-09-2022,South,Wavelength,60.19473116,129.7791199,0.055417175
23-09-2022,South,Wavelength,61.82187662,94.5794431,0.024348442
24-09-2022,South,Wavelength,24.81149215,104.7924963,0.050663277
25-09-2022,South,Wavelength,58.32736186,113.1728531,0.053448833
26-09-2022,South,Wavelength,60.0848706,120.9647603,0.05622707
27-09-2022,South,Wavelength,87.80877155,106.759991,0.091956958
28-09-2022,South,Wavelength,80.30789936,90.52067994,0.044407224
29-09-2022,South,Wavelength,58.05890538,133.0274466,0.09950935
30-09-2022,South,Wavelength,44.25846785,83.40764936,0.067729568
01-10-2022,South,Wavelength,33.95351851,73.865102,0.003575937
02-10-2022,South,Wavelength,51.48395127,87.76434374,0.024142504
03-10-2022,South,Wavelength,55.76220634,65.40900971,0.002723411
04-10-2022,South,Wavelength,75.88438757,81.0964909,0.093393772
05-10-2022,South,Wavelength,74.40309516,86.22433708,0.050346691
06-10-2022,South,Wavelength,81.09375139,109.2642244,0.092066305
07-10-2022,South,Wavelength,57.29698811,101.642008,0.066530699
08-10-2022,South,Wavelength,46.93935565,77.38145449,0.055453419
09-10-2022,South,Wavelength,41.0483625,96.79276171,0.012070875
10-10-2022,South,Wavelength,57.70440967,88.09937919,0.045518039
11-10-2022,South,Wavelength,65.30928055,107.8475167,0.088653051
12-10-2022,South,Wavelength,65.28462145,69.49480327,0.047645238
13-10-2022,South,Wavelength,80.52893597,108.4218811,0.035838354
14-10-2022,South,Wavelength,57.86830241,69.67172523,0.071576214
15-10-2022,South,Wavelength,41.10843824,75.21355111,0.001548043
16-10-2022,South,Wavelength,59.82684379,64.37087364,0.07455072
17-10-2022,South,Wavelength,74.01682844,94.20549481,0.077024714
18-10-2022,South,Wavelength,69.07771173,56.10028554,0.090678482
19-10-2022,South,Wavelength,70.7069056,156.2402071,0.099029871
20-10-2022,South,Wavelength,64.00174132,83.48581451,0.057311366
21-10-2022,South,Wavelength,66.07438427,103.8751992,0.01674328
22-10-2022,South,Wavelength,42.9039255,121.3624371,0.090066353
23-10-2022,South,Wavelength,57.90350694,83.79525638,0.008771184
24-10-2022,South,Wavelength,75.20015032,123.4279622,0.013950487
25-10-2022,South,Wavelength,86.78696152,106.6331104,0.086480007
26-10-2022,South,Wavelength,87.2091343,74.87107016,0.060154145
27-10-2022,South,Wavelength,90.61363894,75.79489258,0.057070893
28-10-2022,South,Wavelength,52.2352534,63.77818861,0.006770491
29-10-2022,South,Wavelength,53.10018961,93.76273993,0.035662032
30-10-2022,South,Wavelength,35.33420699,86.01055822,0.001284043
31-10-2022,South,Wavelength,64.4396114,68.90492681,0.099103071
01-11-2022,South,Wavelength,94.47547716,144.1417564,0.034454326
02-11-2022,South,Wavelength,88.30629599,89.6742354,0.080096209
03-11-2022,South,Wavelength,84.94970294,127.5572125,0.070153702
04-11-2022,South,Wavelength,55.4010029,84.20263096,0.056948377
05-11-2022,South,Wavelength,44.43755249,104.5992,0.067294185
06-11-2022,South,Wavelength,53.38204054,102.9754673,0.011565962
07-11-2022,South,Wavelength,77.34775658,83.95470972,0.055199435
08-11-2022,South,Wavelength,82.69147754,111.2513128,0.029924098
09-11-2022,South,Wavelength,94.59007781,83.38245963,0.057228335
10-11-2022,South,Wavelength,77.37076724,75.56219474,0.027171613
11-11-2022,South,Wavelength,58.14404961,115.4389722,0.010593171
12-11-2022,South,Wavelength,70.3312994,133.5864206,0.012525504
13-11-2022,South,Wavelength,58.7479066,112.8214318,0.013622824
14-11-2022,South,Wavelength,66.47239873,111.1046943,0.080031403
15-11-2022,South,Wavelength,81.34232631,86.26627422,0.057224421
16-11-2022,South,Wavelength,87.58581099,52.628062,0.057249079
17-11-2022,South,Wavelength,91.1860076,88.14263778,0.025517094
18-11-2022,South,Wavelength,89.82678477,74.47801582,0.082481488
19-11-2022,South,Wavelength,54.857563,49.21998286,0.031274472
20-11-2022,South,Wavelength,75.8189237,125.1750707,0.032617172
21-11-2022,South,Wavelength,64.04761539,109.7900188,0.00389472
22-11-2022,South,Wavelength,93.12986913,102.0767704,0.041316729
23-11-2022,South,Wavelength,97.69614262,110.2201732,0.041316745
24-11-2022,South,Wavelength,88.74718136,106.7633665,0.049288844
25-11-2022,South,Wavelength,141.2364679,115.0976127,0.027011766
26-11-2022,South,Wavelength,61.68685451,102.5522045,0.016181343
27-11-2022,South,Wavelength,57.87248437,113.7384838,0.045457741
28-11-2022,South,Wavelength,76.48445483,124.6515478,0.031796051
29-11-2022,South,Wavelength,106.4913453,86.26268676,0.037280722
30-11-2022,South,Wavelength,90.88203611,83.22427242,0.023487845
01-12-2022,South,Wavelength,84.72878449,82.19617762,0.029855865
02-12-2022,South,Wavelength,81.51225891,83.40025326,0.038591563
03-12-2022,South,Wavelength,73.11528256,113.1410432,0.06638624
04-12-2022,South,Wavelength,69.80918202,83.00580385,0.064618758
05-12-2022,South,Wavelength,83.08276331,61.60741189,0.092423752
06-12-2022,South,Wavelength,108.1565854,102.1483919,0.099198635
07-12-2022,South,Wavelength,104.1328649,119.8193623,0.098357179
08-12-2022,South,Wavelength,103.4492591,121.6262516,0.093093662
09-12-2022,South,Wavelength,61.22227962,125.9149594,0.058962024
10-12-2022,South,Wavelength,58.02800404,115.0259033,0.013327355
11-12-2022,South,Wavelength,94.78996598,112.0428275,0.020327362
12-12-2022,South,Wavelength,76.21754165,77.02276023,0.097836744
13-12-2022,South,Wavelength,104.6284936,112.7052331,0.032846012
14-12-2022,South,Wavelength,99.17593111,100.3975199,0.034057594
15-12-2022,South,Wavelength,96.21436257,118.6441491,0.052909928
16-12-2022,South,Wavelength,84.59870259,71.93454161,0.000304476
17-12-2022,South,Wavelength,73.56633605,88.05422554,0.055246872
18-12-2022,South,Wavelength,86.00041203,76.85565839,0.014929674
19-12-2022,South,Wavelength,89.57358359,97.21749479,0.044462856
20-12-2022,South,Wavelength,94.46847567,99.94777121,0.008623681
21-12-2022,South,Wavelength,114.3879385,75.84372125,0.018658661
22-12-2022,South,Wavelength,116.0427021,87.84980137,0.037654031
23-12-2022,South,Wavelength,77.89539304,96.88068536,0.05251046
24-12-2022,South,Wavelength,73.73403715,125.8423985,0.06295047
25-12-2022,South,Wavelength,176.3443309,87.4297765,0.096716263
26-12-2022,South,Wavelength,97.56654183,88.55317882,0.010555186
27-12-2022,South,Wavelength,113.3852531,99.11814109,0.010724025
28-12-2022,South,Wavelength,115.9319438,145.2809432,0.000200832
29-12-2022,South,Wavelength,103.0360528,122.0357177,0.027844464
30-12-2022,South,Wavelength,98.65616899,103.5701492,0.080186703
31-12-2022,South,Wavelength,92.32465746,90.82955501,0.066829088
01-01-2023,South,Wavelength,87.92288056,70.24313537,0.081841398
02-01-2023,South,Wavelength,99.78365009,90.76680105,0.098468403
03-01-2023,South,Wavelength,118.9853294,155.6859155,0.092931193
04-01-2023,South,Wavelength,121.6612081,82.875733,0.069840047
05-01-2023,South,Wavelength,97.23928853,83.30389516,0.002288266
06-01-2023,South,Wavelength,81.70769214,110.2512588,0.006425837
07-01-2023,South,Wavelength,85.66331858,66.30315166,0.099059845
08-01-2023,South,Wavelength,81.64456468,133.968834,0.041993609
09-01-2023,South,Wavelength,96.48832069,108.5956926,0.080874051
10-01-2023,South,Wavelength,125.3114898,113.3190774,0.054104086
11-01-2023,South,Wavelength,140.1018127,79.27182717,0.093278922
12-01-2023,South,Wavelength,102.8510497,83.35182525,0.073680542
13-01-2023,South,Wavelength,93.92968704,104.4339706,0.057998386
14-01-2023,South,Wavelength,92.45088445,110.1046996,0.040681956
15-01-2023,South,Wavelength,101.9734405,90.22591653,0.046962468
16-01-2023,South,Wavelength,112.2880487,97.67993909,0.00231732
17-01-2023,South,Wavelength,129.8899143,114.5261415,0.021030492
18-01-2023,South,Wavelength,132.1925368,124.4082235,0.09633757
19-01-2023,South,Wavelength,106.3799296,103.5816512,0.039476911
20-01-2023,South,Wavelength,100.5718148,121.3172725,0.00943718
21-01-2023,South,Wavelength,81.23248366,105.955509,0.039389849
22-01-2023,South,Wavelength,96.91658219,88.24666341,0.012687043
23-01-2023,South,Wavelength,116.2931523,84.47513653,0.086255731
24-01-2023,South,Wavelength,140.2651214,89.68234571,0.088235265
25-01-2023,South,Wavelength,127.7098471,105.1315389,0.090393592
26-01-2023,South,Wavelength,131.0009645,117.618987,0.002200898
27-01-2023,South,Wavelength,120.7134879,116.8627621,0.083277014
28-01-2023,South,Wavelength,89.87737915,91.94582168,0.038236518
29-01-2023,South,Wavelength,119.0194875,96.43472805,0.017653682
30-01-2023,South,Wavelength,101.9731892,96.82412825,0.023419124
31-01-2023,South,Wavelength,142.3405156,126.6768655,0.04678453
01-02-2023,South,Wavelength,129.5379088,70.78752017,0.02916575
02-02-2023,South,Wavelength,140.081723,59.24266361,0.086798393
03-02-2023,South,Wavelength,107.8104522,97.0533102,0.012377312
04-02-2023,South,Wavelength,98.87614846,122.5715832,0.057416608
05-02-2023,South,Wavelength,93.18563361,91.55969944,0.03224817
06-02-2023,South,Wavelength,98.85945963,125.7327955,0.011749151
07-02-2023,South,Wavelength,130.5568846,95.47587442,0.022178847
08-02-2023,South,Wavelength,145.3401454,87.40088466,0.061644557
09-02-2023,South,Wavelength,140.4292446,84.32549234,0.07997439
10-02-2023,South,Wavelength,134.7880142,115.7140323,0.06073398
11-02-2023,South,Wavelength,91.52437764,94.25015461,0.057659942
12-02-2023,South,Wavelength,108.6715122,85.71083435,0.045516746
13-02-2023,South,Wavelength,108.6065198,68.61362357,0.048652075
14-02-2023,South,Wavelength,139.5155806,109.4055215,0.031241742
15-02-2023,South,Wavelength,144.5541629,126.930846,0.054935213
16-02-2023,South,Wavelength,124.7737496,121.8452471,0.064765982
17-02-2023,South,Wavelength,109.533945,106.5846862,0.05028258
18-02-2023,South,Wavelength,105.8439562,93.2051413,0.014834229
19-02-2023,South,Wavelength,101.5672118,76.58573501,0.079162478
20-02-2023,South,Wavelength,116.7549436,83.30858236,0.08236966
21-02-2023,South,Wavelength,157.2632905,102.107182,0.083901522
22-02-2023,South,Wavelength,144.4924468,80.89780257,0.027703163
23-02-2023,South,Wavelength,127.7024607,99.68315514,0.077120963
24-02-2023,South,Wavelength,127.5379525,86.53296059,0.070554462
25-02-2023,South,Wavelength,129.7505783,111.5606112,0.034309842
26-02-2023,South,Wavelength,133.2526648,114.0624649,0.081734746
27-02-2023,South,Wavelength,132.8619688,99.21343511,0.061132275
28-02-2023,South,Wavelength,146.1013453,81.23217798,0.064845203
01-03-2023,South,Wavelength,163.3871257,107.6119401,0.034403425
02-03-2023,South,Wavelength,148.3209399,114.3923543,0.023168941
03-03-2023,South,Wavelength,137.0866157,104.4214884,0.087108492
04-03-2023,South,Wavelength,111.9899649,111.4308869,0.020110921
05-03-2023,South,Wavelength,124.6428502,105.2303935,0.051735929
06-03-2023,South,Wavelength,129.632543,129.5683622,0.001987361
07-03-2023,South,Wavelength,158.0561465,99.27698912,0.027710321
08-03-2023,South,Wavelength,146.2048671,80.22661429,0.001175107
09-03-2023,South,Wavelength,135.14015,49.03639448,0.005476789
10-03-2023,South,Wavelength,136.8305694,127.3236543,0.034444799
11-03-2023,South,Wavelength,124.7406711,93.05596794,0.055104589
12-03-2023,South,Wavelength,117.0592002,67.56848222,0.079694647
13-03-2023,South,Wavelength,139.403191,59.91437947,0.080387726
14-03-2023,South,Wavelength,148.7469513,104.4026892,0.005940677
15-03-2023,South,Wavelength,154.0372014,96.56500822,0.097141082
16-03-2023,South,Wavelength,152.2257881,112.7387934,0.075591581
17-03-2023,South,Wavelength,131.4527252,127.8401279,0.09866373
18-03-2023,South,Wavelength,123.3828582,136.4219049,0.008203584
19-03-2023,South,Wavelength,109.6645557,87.65531858,0.008739853
20-03-2023,South,Wavelength,139.5580108,102.896724,0.050341157
21-03-2023,South,Wavelength,159.9321796,90.33188174,0.040051367
22-03-2023,South,Wavelength,168.8248799,122.8288062,0.096294876
23-03-2023,South,Wavelength,157.2960214,136.8470462,0.030332626
24-03-2023,South,Wavelength,124.8987743,129.1692793,0.035342539
25-03-2023,South,Wavelength,117.7388923,150.1319493,0.001524278
26-03-2023,South,Wavelength,126.5515013,90.60908428,0.091345236
27-03-2023,South,Wavelength,143.5699107,94.79581008,0.074208254
28-03-2023,South,Wavelength,167.3383348,88.74743344,0.024232794
29-03-2023,South,Wavelength,151.0570826,139.0088107,0.046281638
30-03-2023,South,Wavelength,129.6597623,109.052681,0.012613634
31-03-2023,South,Wavelength,136.091663,109.8612633,0.014221982
01-04-2023,South,Wavelength,130.9642016,112.736441,0.068567986
02-04-2023,South,Wavelength,126.8047764,85.76844063,0.042223816
03-04-2023,South,Wavelength,148.7807739,118.286747,0.058903932
